t,O,R,I,Cap,demand,Sigma,Sigma_symbolic,S,V,C,intervention,delta_C,threshold_value,threshold_hit,cap_scale_used,demand_to_cap_ratio,S_is_observed,step
77,0.914717794886002,0.99,0.6921949829851108,626.8314377826214,0.1432283942494714,0.0,0.0,0.0,1.0,17.14098789469007,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,77
78,0.9391233441051634,0.99,0.38418320346723,357.18746064128766,0.1054634667684935,0.0,0.0,0.0,1.0,17.020987894690073,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,78
79,0.9134181695425476,0.99,0.1994687514577526,180.376398019103,0.0664277016027107,0.0,0.0,0.0,1.0,16.900987894690076,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,79
80,0.9318084217958584,0.99,0.01,9.224903375779,0.0408979409397225,0.0,0.0,0.0,1.0,16.780987894690075,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,80
81,0.9389999904144014,0.99,0.01,9.296099905102574,0.0336593574737246,0.0,0.0,0.0,1.0,16.660987894690074,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,81
82,0.9649788927146712,0.99,0.01,9.553291037875244,0.028829147503328,0.0,0.0,0.0,1.0,16.540987894690076,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,82
83,0.9467651659695754,0.980203275488398,0.01,9.280223168016947,0.049870881084741,0.0,0.0,0.0,1.0,16.42098789469008,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,83
84,0.9025777689990974,0.99,0.01,8.935519913091063,0.1171436192723287,0.0,0.0,0.0,1.0,16.300987894690078,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,84
85,0.9325560916961338,0.99,0.01,9.232305307791727,0.1199186398908955,0.0,0.0,0.0,1.0,16.180987894690077,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,85
86,0.8830611706107648,0.99,0.01,8.742305589046573,0.172093360832507,0.0,0.0,0.0,1.0,16.06098789469008,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,86
87,0.8718617424360381,0.99,0.01,8.631431250116776,0.1502232367623039,0.0,0.0,0.0,1.0,15.94098789469008,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,87
88,0.8175425002292439,0.99,0.01,8.093670752269515,0.195941325701459,0.0,0.0,0.0,1.0,15.82098789469008,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,88
89,0.8339979190855475,0.9823451863935307,0.01,8.192738412759091,0.1868806293929292,0.0,0.0,0.0,1.0,15.700987894690082,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,89
90,0.8244282087608156,0.99,0.01,8.161839266732075,0.2140470541054393,0.0,0.0,0.0,1.0,15.580987894690082,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,90
91,0.7883944338801386,0.99,0.01,7.805104895413373,0.240310282876029,0.0,0.0,0.0,1.0,15.460987894690083,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,91
92,0.7769662127228024,0.99,0.01,7.691965505955744,0.2206914677049085,0.0,0.0,0.0,1.0,15.340987894690084,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,92
93,0.7314280076748807,0.9822858990258156,0.01,7.1847141809158135,0.2738728727772373,0.0,0.0,0.0,1.0,15.220987894690085,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,93
94,0.7059655675819446,0.9687862059128888,0.0642116343928287,43.91624408584738,0.3401143108829481,0.0,0.0,0.0,1.0,15.100987894690086,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,94
95,0.730171000094479,0.9492344678205576,0.5105327823768399,353.85204847310985,0.3836773344619708,0.0,0.0,0.0,1.0,14.980987894690086,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,95
96,0.7031180050674102,0.9516519952526143,0.8891619764423067,594.9593092704523,0.3792768211587201,0.0,0.0,0.0,1.0,14.860987894690087,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,96
97,0.6338401464875867,0.9495820986405714,0.929292062907502,559.3253330663938,0.3914087307189138,0.0,0.0,0.0,1.0,14.740987894690088,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,97
98,0.6365379852266984,0.925906092264822,0.9711803727998872,572.3888480339089,0.4038323568788171,0.0,0.0,0.0,1.0,14.620987894690089,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,98
99,0.7011217472266781,0.907776778712534,0.983005442326018,625.6456503165571,0.3919498116228265,0.0,0.0,0.0,1.0,14.50098789469009,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,99
100,0.6475182829195674,0.9039634557592549,0.9536633583245614,558.2105054830283,0.4241060117775292,0.0,0.0,0.0,1.0,14.38098789469009,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,100
101,0.6373200581222027,0.9055018448957632,0.9465661656215316,546.2581171038362,0.4581002768707265,0.0,0.0,0.0,1.0,14.260987894690091,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,101
