t,O,R,I,Cap,demand,Sigma,Sigma_symbolic,S,V,C,intervention,delta_C,threshold_value,threshold_hit,cap_scale_used,demand_to_cap_ratio,S_is_observed,step
125,0.8773616393924285,0.6180476474801389,0.01,5.422512972158083,0.3819523525198612,0.0,0.0,0.0,1.0,11.041003195789179,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,125
126,0.9189936096892528,0.6269819203829685,0.01,5.7619237822264395,0.3730180796170315,0.0,0.0,0.0,1.0,10.92100319578918,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,126
127,0.8704759237995863,0.5984933181475997,0.01,5.209740240024115,0.4015066818524003,0.0,0.0,0.0,1.0,10.80100319578918,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,127
128,0.7529796568823655,0.6067506283163581,0.0807781288263632,36.90517479541874,0.3932493716836419,0.0,0.0,0.0,1.0,10.681003195789181,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,128
129,0.42754702658216,0.0342591599137407,0.01,0.14647401954322567,0.9657408400862592,0.8192668205430335,0.8192668205430335,0.0,0.0,10.681003195789181,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,129
130,0.394244200608484,0.0399629606908055,0.01,0.15755165491494885,0.9600370393091944,0.8024853843942455,0.8024853843942455,0.0,0.0,10.681003195789181,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,130
131,0.3387944098842943,0.2198837420990739,0.01,0.7449538264760611,0.7801162579009261,0.03516243142486497,0.03516243142486497,0.0,0.9433590161516502,10.567800113850982,real,-0.11320308193819884,-0.008111539144368504,0,1000.0,0.9,True,131
132,0.2835576942116443,0.3373578082345864,0.01,0.9566040222729338,0.6626421917654136,0.0,0.0,0.0,1.0,10.447800113850983,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,132
133,0.173508419448508,0.2871025707519853,0.01,0.49814713270780414,0.7128974292480147,0.21475029654021055,0.21475029654021055,0.0,0.48268224704990326,10.389878244204995,real,-0.057921869645987556,-0.008111539144368504,0,1000.0,0.9,True,133
134,0.1688132099449605,0.1955416016773523,0.01,0.33010005456932706,0.8044583983226476,0.4743583437533206,0.4743583437533206,0.0,0.0,10.389878244204995,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,134
135,0.2139650096445867,0.2014122789383765,0.0371606912494481,1.6014466859591796,0.7985877210616235,0.0,0.0,0.0,1.0,10.269878244204996,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,135
136,0.2047583253407127,0.1934494609282565,0.323499273361694,12.813931624851778,0.8065505390717435,0.0,0.0,0.0,1.0,10.149878244204997,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,136
137,0.2600103404934575,0.0324498382561004,0.824511359889219,6.956644332461624,0.9675501617438996,0.0,0.0,0.0,1.0,10.029878244204998,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,137
138,0.2645014147560918,0.0680693304158012,0.5918985017642109,10.656797626008414,0.9319306695841988,0.0,0.0,0.0,1.0,9.909878244204998,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,138
139,0.2636058791896357,0.6536602673452603,0.99,170.58560257023086,0.3463397326547397,0.0,0.0,0.0,1.0,9.789878244205,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,139
140,0.2872173903857263,0.6912595331501625,0.8723099201484261,173.1899461057197,0.3087404668498374,0.0,0.0,0.0,1.0,9.669878244205,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,140
141,0.2729958791148669,0.7443662418115331,0.9121023220532396,185.34732466247308,0.2556337581884669,0.0,0.0,0.0,1.0,9.549878244205,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,141
142,0.3081597413643626,0.7638872376389773,0.406075829787731,95.58996347290442,0.2361127623610227,0.0,0.0,0.0,1.0,9.429878244205002,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,142
143,0.2427993798186497,0.653755488040429,0.4276303621879669,67.8783776396857,0.346244511959571,0.0,0.0,0.0,1.0,9.309878244205002,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,143
144,0.2355312712482412,0.6566340617242401,0.1108033157376193,17.136603172419893,0.3433659382757599,0.0,0.0,0.0,1.0,9.189878244205001,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,144
145,0.2470183888178596,0.6438563978763121,0.0645595686260205,10.267835921758481,0.3561436021236879,0.0,0.0,0.0,1.0,9.069878244205,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,145
146,0.1468412743665932,0.2204151108201442,0.01,0.3236603576248384,0.7795848891798558,0.4559245315550174,0.4559245315550174,0.0,0.0,9.069878244205,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,146
147,0.1854755457180066,0.0555784958178149,0.01,0.10308451841995164,0.9444215041821852,0.8413369857622335,0.8413369857622335,0.0,0.0,9.069878244205,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,147
148,0.2258194154749649,0.01,0.01,0.022581941547496494,0.992270160945133,0.9696882193976365,0.9696882193976365,0.0,0.0,9.069878244205,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,148
149,0.1914614825281311,0.0478428983904601,0.01,0.09160072254280227,0.9521571016095398,0.8605563790667375,0.8605563790667375,0.0,0.0,9.069878244205,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,149
150,0.1726014080783783,0.0432795843327978,0.01,0.0747011719688782,0.956720415667202,0.8820192436983239,0.8820192436983239,0.0,0.0,9.069878244205,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,150
151,0.1252844795688183,0.01,0.01,0.01252844795688183,1.0,0.9874715520431182,0.9874715520431182,0.0,0.0,9.069878244205,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,151
152,0.1563123046171814,0.2404473304958801,0.01,0.375848763688601,0.7595526695041198,0.38370390581551883,0.38370390581551883,0.0,0.0,9.069878244205,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,152
153,0.0917289726266399,0.0485015892039906,0.01,0.04449000948441387,0.9514984107960094,0.9070084013115955,0.9070084013115955,0.0,0.0,9.069878244205,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,153
154,0.0805097710116029,0.232656111438593,0.01,0.18731090256371086,0.767343888561407,0.5800329859976961,0.5800329859976961,0.0,0.0,9.069878244205,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,154
155,0.091007401666729,0.1332132781552716,0.01,0.12123394312418498,0.8667867218447284,0.7455527787205434,0.7455527787205434,0.0,0.0,9.069878244205,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,155
156,0.0883215243361736,0.1217689952488531,0.01,0.10754823277262987,0.8782310047511469,0.770682771978517,0.770682771978517,0.0,0.0,9.069878244205,real,0.0,-0.008111539144368504,0,1000.0,0.9,True,156
157,0.066551732417162,0.1651228735719536,0.0979282077796807,1.076153963173306,0.8348771264280463,0.0,0.0,0.0,1.0,8.949878244205,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,157
158,0.0536145322408155,0.3678511826447147,0.3020904766373521,5.957879461242315,0.6321488173552853,0.0,0.0,0.0,1.0,8.829878244204998,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,158
159,0.033874633395576,0.6046203439162682,0.5817748163079937,11.915500178255538,0.3953796560837318,0.0,0.0,0.0,1.0,8.709878244204997,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,159
160,0.019962695280187,0.5549034470287088,0.6116939503781055,6.775959250433782,0.4450965529712912,0.0,0.0,0.0,1.0,8.589878244204996,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,160
161,0.0130841612864858,0.8007098411798933,0.5430141602587966,5.68895122278493,0.1992901588201067,0.0,0.0,0.0,1.0,8.469878244204995,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,161
162,0.01,0.9401886227435506,0.5047083056083247,4.745210067371219,0.0598113772564493,0.0,0.0,0.0,1.0,8.349878244204994,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,162
163,0.01,0.9208093243812316,0.6775265572798723,6.23872771459221,0.0791906756187684,0.0,0.0,0.0,1.0,8.229878244204993,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,163
164,0.0104133788626116,0.4451237475125248,0.5605347962785588,2.598214555503694,0.5548762524874752,0.0,0.0,0.0,1.0,8.109878244204992,real,-0.120000000000001,-0.008111539144368504,0,1000.0,0.9,True,164
