t,O,R,I,demand,cases,deaths,popData2019
2020-10-17,6.376536448931826,-0.09742216333068487,0.01648212984114883,800.63592055,13477,36,11455519.0
2020-10-18,6.470569647197814,-0.0940331982659881,0.010576602845482785,885.80011085,7995,23,11455519.0
2020-10-19,6.564318391289292,-0.09374874409147793,0.0068738615680996595,940.67322484,4289,31,11455519.0
2020-10-20,6.6576345758523585,-0.09331618456306678,0.005464731561710678,969.07874711,15560,52,11455519.0
2020-10-21,6.747406423304928,-0.08977184745256928,0.0038251579390577994,1059.08776372,19265,52,11455519.0
2020-10-22,6.832591703918212,-0.08518528061328379,0.0038251579390577994,1177.61578502,17485,62,11455519.0
2020-10-23,6.912250145489582,-0.07965844157137081,0.0038251579390577994,1270.86341527,17687,55,11455519.0
2020-10-24,6.988678651044681,-0.07642850555509817,0.0038251579390577994,1367.75121232,18876,94,11455519.0
2020-10-25,7.060443727094027,-0.07176507604934645,0.0038251579390577994,1464.53425637,11557,93,11455519.0
2020-10-26,7.129669109881135,-0.0692253827871081,0.005464731561710678,1527.79633991,4895,94,11455519.0
2020-10-27,7.19666736201451,-0.06699825213337451,0.007039940340274331,1549.55004658,19868,121,11455519.0
2020-10-28,7.258915617477007,-0.06224825546249768,0.010496828887793352,1638.005227,22210,132,11455519.0
2020-10-29,7.3131701620114296,-0.054254544534422244,0.01146911008640572,1722.09569903,17998,142,11455519.0
2020-10-30,7.36061757099542,-0.04744740898399069,0.013500542444583541,1771.89702186,15090,139,11455519.0
2020-10-31,7.399860208963295,-0.03924263796787475,0.013761795995035797,1800.45967363,15401,185,11455519.0
2020-11-01,7.430668413704879,-0.030808204741584078,0.015465368039430771,1817.25507155,6308,177,11455519.0
2020-11-02,7.454277603586794,-0.02360918988191507,0.015465368039430771,1802.52854541,2666,164,11455519.0
2020-11-03,7.474741699239577,-0.020464095652783065,0.01610551629369006,1788.36070195,13858,208,11455519.0
2020-11-04,7.486088988811232,-0.011347289571654429,0.01859293379361171,1773.50323455,12102,172,11455519.0
2020-11-05,7.485163965825587,0.0009250229856450076,0.02047843565388119,1710.97442202,9230,198,11455519.0
2020-11-06,7.474025151567825,0.011138814257761531,0.023267078240295724,1638.91308635,7659,206,11455519.0
2020-11-07,7.452766355097492,0.021258796470332797,0.025450482945421626,1551.37449469,6648,214,11455519.0
2020-11-08,7.420004747078111,0.03276160801938133,0.027589783760033626,1444.63118607,3046,208,11455519.0
2020-11-09,7.38086756938996,0.039137177688150615,0.0288143339918574,1370.33511969,1448,210,11455519.0
2020-11-10,7.339687533185388,0.041180036204572446,0.02929311162087611,1340.24481999,8636,194,11455519.0
2020-11-11,7.288853958281234,0.05083357490415352,0.030250717219103773,1242.1960105,7701,218,11455519.0
2020-11-12,7.227795113809205,0.06105884447202925,0.03137318378503284,1115.54090216,2004,196,11455519.0
2020-11-13,7.153796387184003,0.07399872662520224,0.031090432237903975,975.92260988,6482,173,11455519.0
2020-11-14,7.076200585086709,0.077595802097294,0.03006691074319212,900.77979007,5709,183,11455519.0
2020-11-15,6.994707882228424,0.08149270285828525,0.03006691074319212,816.17428246,2371,175,11455519.0
2020-11-16,6.914614388279611,0.08009349394881227,0.03142995618372035,781.80656852,1057,192,11455519.0
2020-11-17,6.835103904566366,0.07951048371324543,0.029790458806885134,767.76093689,5821,195,11455519.0
2020-11-18,6.75276694795187,0.0823369566144958,0.02337443784693205,697.60261408,4828,153,11455519.0
2020-11-19,6.672166858936543,0.08060008901532711,0.014386044187774782,634.10483628,3700,158,11455519.0
2020-11-20,6.599356817774969,0.07281004116157419,0.008510445843002312,585.83116138,3019,172,11455519.0
2020-11-21,6.527763494025905,0.07159332374906402,0.007642012043417967,545.32666743,3081,165,11455519.0
2020-11-22,6.461860796380887,0.06590269764501766,0.007348695685154727,514.18883771,1263,138,11455519.0
2020-11-23,6.397713762743251,0.06414703363763596,0.007348695685154727,498.62428756,589,135,11455519.0
2020-11-24,6.333992928950452,0.06372083379279925,0.007348695685154727,491.12571853,3953,139,11455519.0
2020-11-25,6.271554394677138,0.062438534273313806,0.007348695685154727,450.24585966,2867,120,11455519.0
2020-11-26,6.2087032634958,0.062851131181338,0.007348695685154727,408.04785885,2673,138,11455519.0
2020-11-27,6.159170558739568,0.04953270475623217,0.008226527688845575,413.88783869,2413,118,11455519.0
2020-11-28,6.107069016488093,0.05210154225147523,0.008535974719965811,378.36784174,2700,124,11455519.0
2020-11-29,6.053100545298606,0.05396847118948678,0.009420784986043707,352.10102659,1004,114,11455519.0
2020-11-30,5.998603171141466,0.0544973741571404,0.009156333502216896,340.16791382,560,119,11455519.0
2020-12-01,5.944437791514085,0.05416537962738044,0.008954605594808207,335.82939367,3293,99,11455519.0
2020-12-02,5.892981026677213,0.051456764836872004,0.008577907318892297,313.76142801,2674,110,11455519.0
2020-12-03,5.846750495480876,0.04623053119633713,0.006022745693080367,294.95826422,2611,117,11455519.0
2020-12-04,5.793830855574973,0.05291963990590265,0.006449758915975767,285.45192933,2364,93,11455519.0
2020-12-05,5.750816838910751,0.04301401666422233,0.0061853074321489565,279.73416132,2549,106,11455519.0
2020-12-06,5.715670137968625,0.0351467009421258,0.0055624375714100616,275.09011159,1098,85,11455519.0
2020-12-07,5.684687553115828,0.030982584852797146,0.004628973102404288,273.64975782,592,83,11455519.0
2020-12-08,5.655546906398551,0.029140646717277008,0.004133421480401633,273.67594607,3353,96,11455519.0
2020-12-09,5.633336110154355,0.022210796244196196,0.004133421480401633,268.43829599,2715,91,11455519.0
2020-12-10,5.619219569086347,0.014116541068007749,0.0061853074321489565,267.11142463,2708,83,11455519.0
2020-12-11,5.6099296883283145,0.00928988075803261,0.009509339342627321,267.41695422,2604,87,11455519.0
2020-12-12,5.6044048105376145,0.005524877790699989,0.014363696744520649,269.08427283,2751,92,11455519.0
2020-12-13,5.601498202890661,0.0029066076469534963,0.018670111884432128,269.52947309,856,48,11455519.0
2020-12-14,5.598654957711714,0.0028432451789468516,0.01847032521915226,268.2375194,2,6,11455519.0
