date,O,R,I,demand,S,inflation_yoy_pct
1975-09-01,0.711320744154164,0.560566145394538,0.539930454664954,7.90514,0.9207491869292846,7.90514
1975-10-01,0.7031557987874484,0.5443157919554462,0.49149646232588656,7.64706,0.91080712522437,7.64706
1975-11-01,0.686246318830894,0.5538471982944686,0.4448888422496351,7.37864,0.899286335268465,7.37864
1975-12-01,0.6571776956011138,0.5385668411628185,0.40991127202025845,7.12909,0.8874090801989437,7.12909
1976-01-01,0.6185910781992369,0.5285976113538797,0.3464675493565991,6.69216,0.8636661927926869,6.69216
1976-02-01,0.5765900254163087,0.5422379856575392,0.2935850665098944,6.27376,0.8371099512893456,6.27376
1976-03-01,0.5373821334154221,0.5986006016987804,0.28489357435496354,6.06061,0.8220509349708671,6.06061
1976-04-01,0.5004341389643387,0.6051297899583776,0.27771226622460143,5.84906,0.806047595356527,5.84906
1976-05-01,0.4790935017084107,0.6647310275506938,0.3888016877753021,6.21469,0.8330424482246458,6.21469
1976-06-01,0.46051179345942295,0.6480036267472865,0.38275006595907707,5.98131,0.8161765641418246,5.98131
1976-07-01,0.4486394856065832,0.6399521273428963,0.34728690897292336,5.55556,0.7820716463614696,5.55556
1976-08-01,0.43830783355017966,0.7196974849723718,0.4235315660532136,5.71956,0.7957239396251105,5.71956
